"ID","Geslacht","Leeftijd","Perioden","TotaalDodelijkeOngevallen_1","TotaalDodelijkeVervoersongevallen_2","Voetganger_3","Fiets_4","BromEnSnorfietsEnBrommobiel_5","GemotInvalidenvoertuigScootmobiel_6","Motorfiets_7","Personenauto_8","BestelautoVrachtauto_9","OverigOnbekend_10","AccidenteleVal_11","AccidenteleVerdrinking_12","TotaalAccidenteleVergiftiging_13","Medicijnen_14","Drugs_15","Alcohol_16","OverigOnbekend_17","TotaalOverigeDodelijkeOngevallen_18","MechanischEffect_19","RookVuurEnVlammen_20","Verstikking_21","OverigInclLaatGevolg_22","TotaalDodelijkeOngevallen_23","DodelijkeVervoersongevallen_24","AccidenteleVal_25","AccidenteleVerdrinking_26","AccidenteleVergiftigingInclOpzetOnb_27","OverigeDodelijkeOngevallen_28"
566,"4000","60800","2002JJ00","     221","      41","      14","      10","       2","       0","       0","      14","       0","       1","     156","       2","       6","       2","       0","       1","       3","      16","       4","       5","       0","       7","    37.8","     7.0","    26.7","     0.3","     1.0","     2.7"
567,"4000","60800","2003JJ00","     220","      42","       7","      19","       2","       1","       0","      12","       0","       1","     153","       8","       4","       4","       0","       0","       0","      13","       0","       2","       3","       8","    37.6","     7.2","    26.2","     1.4","     0.7","     2.2"
568,"4000","60800","2004JJ00","     223","      34","       3","      11","       2","       0","       0","      16","       1","       1","     159","       2","       4","       1","       0","       1","       2","      24","       1","       3","       5","      15","    38.2","     5.8","    27.2","     0.3","     0.7","     4.1"
569,"4000","60800","2005JJ00","     226","      38","      10","      13","       0","       0","       1","      14","       0","       0","     144","       0","       5","       2","       0","       0","       3","      39","       2","       7","      11","      19","    38.6","     6.5","    24.6","     0.0","     0.9","     6.7"
570,"4000","60800","2006JJ00","     207","      36","       5","      16","       1","       2","       0","      12","       0","       0","     142","       3","       3","       3","       0","       0","       0","      23","       2","       7","       4","      10","    35.3","     6.1","    24.2","     0.5","     0.5","     3.9"
571,"4000","60800","2007JJ00","     215","      37","       6","      16","       0","       2","       0","      13","       0","       0","     144","       3","       2","       2","       0","       0","       0","      29","       0","       2","       4","      23","    36.4","     6.3","    24.4","     0.5","     0.3","     4.9"
572,"4000","60800","2008JJ00","     239","      38","       5","      17","       0","       2","       0","      14","       0","       0","     153","       1","       3","       1","       0","       1","       1","      44","       1","       4","      12","      27","    40.1","     6.4","    25.7","     0.2","     0.5","     7.4"
573,"4000","60800","2009JJ00","     244","      31","       5","      12","       3","       0","       0","      10","       0","       1","     167","       1","       7","       5","       0","       0","       2","      38","       2","       3","       7","      26","    40.5","     5.1","    27.7","     0.2","     1.2","     6.3"
574,"4000","60800","2010JJ00","     195","      30","       5","      16","       2","       1","       0","       5","       0","       1","     122","       0","       3","       2","       1","       0","       0","      40","       0","       1","      13","      26","    31.9","     4.9","    20.0","     0.0","     0.5","     6.5"
575,"4000","60800","2011JJ00","     258","      44","       7","      16","       0","       5","       0","      14","       0","       2","     168","       2","       8","       4","       0","       1","       3","      36","       1","       4","       6","      25","    41.7","     7.1","    27.2","     0.3","     1.3","     5.8"
576,"4000","60800","2012JJ00","     274","      48","       7","      31","       1","       1","       0","       8","       0","       0","     182","       5","       3","       3","       0","       0","       0","      36","       1","       2","       1","      32","    43.8","     7.7","    29.1","     0.8","     0.5","     5.8"
577,"4000","60800","2013JJ00","     284","      34","       8","      16","       3","       1","       0","       6","       0","       0","     192","       7","       6","       2","       2","       1","       1","      45","       1","       4","       4","      36","    44.5","     5.3","    30.1","     1.1","     0.9","     7.1"
578,"4000","60800","2014JJ00","     270","      43","       1","      23","       3","       0","       0","      15","       0","       1","     177","       4","       7","       4","       0","       2","       1","      39","       1","       5","       1","      32","    41.2","     6.6","    27.0","     0.6","     1.1","     6.0"
579,"4000","60800","2015JJ00","     294","      39","       5","      21","       0","       2","       0","       9","       0","       2","     198","       4","       3","       2","       0","       0","       1","      50","       2","       1","       4","      43","    43.8","     5.8","    29.5","     0.6","     0.4","     7.4"
