"ID","Geslacht","Leeftijd","Perioden","TotaleBevolking_1","Ongehuwd_2","Gehuwd_3","Verweduwd_4","Gescheiden_5"
501,"3","006","1982JJ00","  181659","  181659","","",""
502,"3","006","1983JJ00","  179262","  179262","","",""
503,"3","006","1984JJ00","  175379","  175379","","",""
504,"3","006","1985JJ00","  177153","  177153","","",""
505,"3","006","1986JJ00","  176444","  176444","","",""
506,"3","006","1987JJ00","  182078","  182078","","",""
507,"3","006","1988JJ00","  179279","  179279","","",""
508,"3","006","1989JJ00","  173419","  173419","","",""
509,"3","006","1990JJ00","  172457","  172457","","",""
510,"3","006","1991JJ00","  177419","  177419","","",""
511,"3","006","1992JJ00","  181751","  181751","","",""
512,"3","006","1993JJ00","  187782","  187782","","",""
513,"3","006","1994JJ00","  190132","  190132","","",""
514,"3","006","1995JJ00","  189858","  189858","","",""
515,"3","006","1996JJ00","  192334","  192334","","",""
516,"3","006","1997JJ00","  200966","  200966","","",""
517,"3","006","1998JJ00","  201177","  201177","","",""
518,"3","006","1999JJ00","  199178","  199178","","",""
519,"3","006","2000JJ00","  197980","  197980","","",""
520,"3","006","2001JJ00","  199270","  199270","","",""
521,"3","006","2002JJ00","  194624","  194624","","",""
522,"3","006","2003JJ00","  194321","  194321","","",""
523,"3","006","2004JJ00","  195772","  195772","","",""
524,"3","006","2005JJ00","  201548","  201548","","",""
525,"3","006","2006JJ00","  202330","  202330","","",""
526,"3","006","2007JJ00","  206442","  206442","","",""
527,"3","006","2008JJ00","  202601","  202601","","",""
528,"3","006","2009JJ00","  200712","  200712","","",""
529,"3","006","2010JJ00","  199894","  199894","","",""
530,"3","006","2011JJ00","  193449","  193449","","",""
531,"3","006","2012JJ00","  187772","  187772","","",""
532,"3","006","2013JJ00","  185741","  185741","","",""
533,"3","006","2014JJ00","  182612","  182612","","",""
534,"3","006","2015JJ00","  186121","  186121","","",""
535,"3","006","2016JJ00","  186527","  186527","","",""
536,"3","007","1950JJ00","  178350","  178350","","",""
537,"3","007","1951JJ00","  195554","  195554","","",""
538,"3","007","1952JJ00","  202890","  202890","","",""
539,"3","007","1953JJ00","  190778","  190778","","",""
540,"3","007","1954JJ00","  266193","  266193","","",""
541,"3","007","1955JJ00","  252926","  252926","","",""
542,"3","007","1956JJ00","  236250","  236250","","",""
543,"3","007","1957JJ00","  226287","  226287","","",""
544,"3","007","1958JJ00","  219379","  219379","","",""
545,"3","007","1959JJ00","  219157","  219157","","",""
546,"3","007","1960JJ00","  223321","  223321","","",""
547,"3","007","1961JJ00","  220660","  220660","","",""
548,"3","007","1962JJ00","  221737","  221737","","",""
549,"3","007","1963JJ00","  222872","  222872","","",""
550,"3","007","1964JJ00","  226109","  226109","","",""
551,"3","007","1965JJ00","  228910","  228910","","",""
552,"3","007","1966JJ00","  231611","  231611","","",""
553,"3","007","1967JJ00","  237177","  237177","","",""
554,"3","007","1968JJ00","  234213","  234213","","",""
555,"3","007","1969JJ00","  242569","  242569","","",""
556,"3","007","1970JJ00","  241258","  241258","","",""
557,"3","007","1971JJ00","  245439","  245439","","",""
558,"3","007","1972JJ00","  247666","  247666","","",""
559,"3","007","1973JJ00","  242527","  242527","","",""
560,"3","007","1974JJ00","  237554","  237554","","",""
561,"3","007","1975JJ00","  237467","  237467","","",""
562,"3","007","1976JJ00","  237887","  237887","","",""
563,"3","007","1977JJ00","  249219","  249219","","",""
564,"3","007","1978JJ00","  241223","  241223","","",""
565,"3","007","1979JJ00","  229685","  229685","","",""
566,"3","007","1980JJ00","  217640","  217640","","",""
567,"3","007","1981JJ00","  199853","  199853","","",""
568,"3","007","1982JJ00","  190921","  190921","","",""
569,"3","007","1983JJ00","  181567","  181567","","",""
570,"3","007","1984JJ00","  179095","  179095","","",""
571,"3","007","1985JJ00","  175269","  175269","","",""
572,"3","007","1986JJ00","  177385","  177385","","",""
573,"3","007","1987JJ00","  176802","  176802","","",""
574,"3","007","1988JJ00","  182482","  182482","","",""
575,"3","007","1989JJ00","  179517","  179517","","",""
576,"3","007","1990JJ00","  174256","  174256","","",""
577,"3","007","1991JJ00","  173058","  173058","","",""
578,"3","007","1992JJ00","  178173","  178173","","",""
579,"3","007","1993JJ00","  182333","  182333","","",""
580,"3","007","1994JJ00","  188501","  188501","","",""
581,"3","007","1995JJ00","  190724","  190724","","",""
582,"3","007","1996JJ00","  190274","  190274","","",""
583,"3","007","1997JJ00","  192892","  192892","","",""
584,"3","007","1998JJ00","  201520","  201520","","",""
585,"3","007","1999JJ00","  201783","  201783","","",""
586,"3","007","2000JJ00","  199801","  199801","","",""
587,"3","007","2001JJ00","  198685","  198685","","",""
588,"3","007","2002JJ00","  199848","  199848","","",""
589,"3","007","2003JJ00","  194763","  194763","","",""
590,"3","007","2004JJ00","  194113","  194113","","",""
591,"3","007","2005JJ00","  195283","  195283","","",""
592,"3","007","2006JJ00","  200905","  200905","","",""
593,"3","007","2007JJ00","  201728","  201728","","",""
594,"3","007","2008JJ00","  206097","  206097","","",""
595,"3","007","2009JJ00","  202523","  202523","","",""
596,"3","007","2010JJ00","  200817","  200817","","",""
597,"3","007","2011JJ00","  200172","  200172","","",""
598,"3","007","2012JJ00","  193575","  193575","","",""
599,"3","007","2013JJ00","  187713","  187713","","",""
600,"3","007","2014JJ00","  185955","  185955","","",""
601,"3","007","2015JJ00","  182919","  182919","","",""
602,"3","007","2016JJ00","  186954","  186954","","",""
603,"3","008","1950JJ00","  169816","  169816","","",""
604,"3","008","1951JJ00","  178828","  178828","","",""
605,"3","008","1952JJ00","  194740","  194740","","",""
606,"3","008","1953JJ00","  201527","  201527","","",""
607,"3","008","1954JJ00","  189959","  189959","","",""
608,"3","008","1955JJ00","  265508","  265508","","",""
609,"3","008","1956JJ00","  252657","  252657","","",""
610,"3","008","1957JJ00","  235789","  235789","","",""
611,"3","008","1958JJ00","  225810","  225810","","",""
612,"3","008","1959JJ00","  220790","  220790","","",""
613,"3","008","1960JJ00","  218727","  218727","","",""
614,"3","008","1961JJ00","  222966","  222966","","",""
615,"3","008","1962JJ00","  220655","  220655","","",""
616,"3","008","1963JJ00","  222054","  222054","","",""
617,"3","008","1964JJ00","  222740","  222740","","",""
618,"3","008","1965JJ00","  226202","  226202","","",""
619,"3","008","1966JJ00","  228956","  228956","","",""
620,"3","008","1967JJ00","  231697","  231697","","",""
621,"3","008","1968JJ00","  237091","  237091","","",""
622,"3","008","1969JJ00","  234215","  234215","","",""
623,"3","008","1970JJ00","  242717","  242717","","",""
624,"3","008","1971JJ00","  241607","  241607","","",""
625,"3","008","1972JJ00","  245998","  245998","","",""
626,"3","008","1973JJ00","  248178","  248178","","",""
627,"3","008","1974JJ00","  243035","  243035","","",""
628,"3","008","1975JJ00","  238374","  238374","","",""
629,"3","008","1976JJ00","  238393","  238393","","",""
630,"3","008","1977JJ00","  238197","  238197","","",""
631,"3","008","1978JJ00","  249655","  249655","","",""
632,"3","008","1979JJ00","  241826","  241826","","",""
633,"3","008","1980JJ00","  230682","  230682","","",""
634,"3","008","1981JJ00","  218857","  218857","","",""
635,"3","008","1982JJ00","  200032","  200032","","",""
636,"3","008","1983JJ00","  190821","  190821","","",""
637,"3","008","1984JJ00","  181434","  181434","","",""
638,"3","008","1985JJ00","  178958","  178958","","",""
639,"3","008","1986JJ00","  175482","  175482","","",""
640,"3","008","1987JJ00","  177853","  177853","","",""
641,"3","008","1988JJ00","  177254","  177254","","",""
642,"3","008","1989JJ00","  182842","  182842","","",""
643,"3","008","1990JJ00","  180266","  180266","","",""
644,"3","008","1991JJ00","  174830","  174830","","",""
645,"3","008","1992JJ00","  173696","  173696","","",""
646,"3","008","1993JJ00","  178783","  178783","","",""
647,"3","008","1994JJ00","  183153","  183153","","",""
648,"3","008","1995JJ00","  189086","  189086","","",""
649,"3","008","1996JJ00","  191176","  191176","","",""
650,"3","008","1997JJ00","  190798","  190798","","",""
651,"3","008","1998JJ00","  193410","  193410","","",""
652,"3","008","1999JJ00","  202155","  202155","","",""
653,"3","008","2000JJ00","  202469","  202469","","",""
654,"3","008","2001JJ00","  200591","  200591","","",""
655,"3","008","2002JJ00","  199304","  199304","","",""
656,"3","008","2003JJ00","  200083","  200083","","",""
657,"3","008","2004JJ00","  194629","  194629","","",""
658,"3","008","2005JJ00","  193763","  193763","","",""
659,"3","008","2006JJ00","  194756","  194756","","",""
660,"3","008","2007JJ00","  200332","  200332","","",""
661,"3","008","2008JJ00","  201458","  201458","","",""
662,"3","008","2009JJ00","  206110","  206110","","",""
663,"3","008","2010JJ00","  202689","  202689","","",""
664,"3","008","2011JJ00","  200982","  200982","","",""
665,"3","008","2012JJ00","  200289","  200289","","",""
666,"3","008","2013JJ00","  193606","  193606","","",""
667,"3","008","2014JJ00","  187894","  187894","","",""
668,"3","008","2015JJ00","  186450","  186450","","",""
669,"3","008","2016JJ00","  183658","  183658","","",""
670,"3","009","1950JJ00","  173644","  173644","","",""
671,"3","009","1951JJ00","  170446","  170446","","",""
672,"3","009","1952JJ00","  178382","  178382","","",""
673,"3","009","1953JJ00","  193551","  193551","","",""
674,"3","009","1954JJ00","  200715","  200715","","",""
675,"3","009","1955JJ00","  189368","  189368","","",""
676,"3","009","1956JJ00","  264955","  264955","","",""
677,"3","009","1957JJ00","  252198","  252198","","",""
678,"3","009","1958JJ00","  235391","  235391","","",""
679,"3","009","1959JJ00","  227113","  227113","","",""
680,"3","009","1960JJ00","  220358","  220358","","",""
681,"3","009","1961JJ00","  217909","  217909","","",""
682,"3","009","1962JJ00","  223000","  223000","","",""
683,"3","009","1963JJ00","  221025","  221025","","",""
684,"3","009","1964JJ00","  221961","  221961","","",""
685,"3","009","1965JJ00","  222820","  222820","","",""
686,"3","009","1966JJ00","  226310","  226310","","",""
687,"3","009","1967JJ00","  229071","  229071","","",""
688,"3","009","1968JJ00","  231652","  231652","","",""
689,"3","009","1969JJ00","  237098","  237098","","",""
690,"3","009","1970JJ00","  234377","  234377","","",""
691,"3","009","1971JJ00","  243079","  243079","","",""
692,"3","009","1972JJ00","  242185","  242185","","",""
693,"3","009","1973JJ00","  246478","  246478","","",""
694,"3","009","1974JJ00","  248675","  248675","","",""
695,"3","009","1975JJ00","  243811","  243811","","",""
696,"3","009","1976JJ00","  239641","  239641","","",""
697,"3","009","1977JJ00","  238892","  238892","","",""
698,"3","009","1978JJ00","  238623","  238623","","",""
699,"3","009","1979JJ00","  250145","  250145","","",""
700,"3","009","1980JJ00","  242866","  242866","","",""
701,"3","009","1981JJ00","  231938","  231938","","",""
702,"3","009","1982JJ00","  219240","  219240","","",""
703,"3","009","1983JJ00","  200272","  200272","","",""
704,"3","009","1984JJ00","  190696","  190696","","",""
705,"3","009","1985JJ00","  181265","  181265","","",""
706,"3","009","1986JJ00","  179189","  179189","","",""
707,"3","009","1987JJ00","  175944","  175944","","",""
708,"3","009","1988JJ00","  178279","  178279","","",""
709,"3","009","1989JJ00","  177605","  177605","","",""
710,"3","009","1990JJ00","  183606","  183606","","",""
711,"3","009","1991JJ00","  180973","  180973","","",""
712,"3","009","1992JJ00","  175563","  175563","","",""
713,"3","009","1993JJ00","  174389","  174389","","",""
714,"3","009","1994JJ00","  179560","  179560","","",""
715,"3","009","1995JJ00","  183723","  183723","","",""
716,"3","009","1996JJ00","  189551","  189551","","",""
717,"3","009","1997JJ00","  191678","  191678","","",""
718,"3","009","1998JJ00","  191403","  191403","","",""
719,"3","009","1999JJ00","  194033","  194033","","",""
720,"3","009","2000JJ00","  202838","  202838","","",""
721,"3","009","2001JJ00","  203240","  203240","","",""
722,"3","009","2002JJ00","  201225","  201225","","",""
723,"3","009","2003JJ00","  199583","  199583","","",""
724,"3","009","2004JJ00","  199970","  199970","","",""
725,"3","009","2005JJ00","  194244","  194244","","",""
726,"3","009","2006JJ00","  193386","  193386","","",""
727,"3","009","2007JJ00","  194425","  194425","","",""
728,"3","009","2008JJ00","  200093","  200093","","",""
729,"3","009","2009JJ00","  201473","  201473","","",""
730,"3","009","2010JJ00","  206504","  206504","","",""
731,"3","009","2011JJ00","  202962","  202962","","",""
732,"3","009","2012JJ00","  201248","  201248","","",""
733,"3","009","2013JJ00","  200397","  200397","","",""
734,"3","009","2014JJ00","  193821","  193821","","",""
735,"3","009","2015JJ00","  188291","  188291","","",""
736,"3","009","2016JJ00","  187104","  187104","","",""
737,"3","010","1950JJ00","  169351","  169351","","",""
738,"3","010","1951JJ00","  174413","  174413","","",""
739,"3","010","1952JJ00","  170170","  170170","","",""
740,"3","010","1953JJ00","  177504","  177504","","",""
741,"3","010","1954JJ00","  192809","  192809","","",""
742,"3","010","1955JJ00","  200152","  200152","","",""
743,"3","010","1956JJ00","  188949","  188949","","",""
744,"3","010","1957JJ00","  264397","  264397","","",""
745,"3","010","1958JJ00","  251810","  251810","","",""
746,"3","010","1959JJ00","  236577","  236577","","",""
747,"3","010","1960JJ00","  226715","  226715","","",""
748,"3","010","1961JJ00","  220163","  220163","","",""
749,"3","010","1962JJ00","  217939","  217939","","",""
750,"3","010","1963JJ00","  223382","  223382","","",""
751,"3","010","1964JJ00","  220950","  220950","","",""
752,"3","010","1965JJ00","  222109","  222109","","",""
753,"3","010","1966JJ00","  222943","  222943","","",""
754,"3","010","1967JJ00","  226464","  226464","","",""
755,"3","010","1968JJ00","  229124","  229124","","",""
756,"3","010","1969JJ00","  231715","  231715","","",""
757,"3","010","1970JJ00","  237272","  237272","","",""
758,"3","010","1971JJ00","  234761","  234761","","",""
759,"3","010","1972JJ00","  243670","  243670","","",""
760,"3","010","1973JJ00","  242756","  242756","","",""
761,"3","010","1974JJ00","  247044","  247044","","",""
762,"3","010","1975JJ00","  249644","  249644","","",""
763,"3","010","1976JJ00","  245107","  245107","","",""
764,"3","010","1977JJ00","  240171","  240171","","",""
765,"3","010","1978JJ00","  239364","  239364","","",""
766,"3","010","1979JJ00","  239282","  239282","","",""
767,"3","010","1980JJ00","  251169","  251169","","",""
768,"3","010","1981JJ00","  244121","  244121","","",""
769,"3","010","1982JJ00","  232376","  232376","","",""
770,"3","010","1983JJ00","  219312","  219312","","",""
771,"3","010","1984JJ00","  200155","  200155","","",""
772,"3","010","1985JJ00","  190683","  190683","","",""
773,"3","010","1986JJ00","  181473","  181473","","",""
774,"3","010","1987JJ00","  179625","  179625","","",""
